Cr-Fe-Mo-Os-Pt,7-7-7-7-4,4.06286536818536481500,2371
Cr-Fe-Mo-Ir-Pt,7-7-7-7-4,4.11802440497867860800,2372
Cr-Fe-Tc-W-Pt,7-7-7-7-4,4.31077864196249353100,2382
Cr-Fe-Tc-Au-Pt,7-7-7-7-4,4.95160958679094569800,2386
Cr-Fe-Ru-W-Pt,7-7-7-7-4,4.24068832856176781300,2394
Cr-Fe-Ru-Au-Pt,7-7-7-7-4,4.92798133113346930000,2398
Cr-Fe-Rh-W-Pt,7-7-7-7-4,4.26442405255387330500,2405
Cr-Fe-Rh-Au-Pt,7-7-7-7-4,4.93045383306648557400,2409
Cr-Fe-Pd-W-Pt,7-7-7-7-4,4.46503779379301558800,2415
Cr-Fe-W-Re-Pt,7-7-7-7-4,4.46503779379301558800,2451
Cr-Fe-W-Os-Pt,7-7-7-7-4,4.26442405255387330500,2452
Cr-Fe-W-Ir-Pt,7-7-7-7-4,4.31077864196249353100,2453
Cr-Fe-Os-Au-Pt,7-7-7-7-4,4.93045383306648557400,2461
Cr-Fe-Ir-Au-Pt,7-7-7-7-4,4.95160958679094569800,2463
Cr-Co-Ni-Zn-Pt,7-7-7-7-4,4.81303568447191133000,2467
Cr-Co-Ni-Tc-Pt,7-7-7-7-4,4.20293796052237725600,2471
Cr-Co-Ni-Rh-Pt,7-7-7-7-4,4.02697932698939987900,2473
Cr-Co-Ni-Pd-Pt,7-7-7-7-4,4.59789353943738023100,2474
Cr-Co-Ni-Re-Pt,7-7-7-7-4,4.59789353943738023100,2480
Cr-Co-Ni-Os-Pt,7-7-7-7-4,4.02697932698939987900,2481
Cr-Co-Ni-Ir-Pt,7-7-7-7-4,4.20293796052237725600,2482
Cr-Co-Cu-Zn-Pt,7-7-7-7-4,4.43325501183949489200,2485
Cr-Co-Cu-Mo-Pt,7-7-7-7-4,4.65648069898287026000,2488
Cr-Co-Cu-Pd-Pt,7-7-7-7-4,4.21948604690192096800,2492
Cr-Co-Cu-W-Pt,7-7-7-7-4,4.88853889214354108300,2497
Cr-Co-Cu-Re-Pt,7-7-7-7-4,4.21948604690192096800,2498
Cr-Co-Zn-Mo-Pt,7-7-7-7-4,4.84477811669430326600,2505
Cr-Co-Zn-Tc-Pt,7-7-7-7-4,4.37467855962012367800,2506
Cr-Co-Zn-Ru-Pt,7-7-7-7-4,4.25378507919711430200,2507
Cr-Co-Zn-Rh-Pt,7-7-7-7-4,4.30374110513167369300,2508
Cr-Co-Zn-Pd-Pt,7-7-7-7-4,4.57588789198336894700,2509
Cr-Co-Zn-Re-Pt,7-7-7-7-4,4.57588789198336894700,2515
Cr-Co-Zn-Os-Pt,7-7-7-7-4,4.30374110513167369300,2516
Cr-Co-Zn-Ir-Pt,7-7-7-7-4,4.37467855962012367800,2517
Cr-Co-Mo-Tc-Pt,7-7-7-7-4,4.54787038073865953000,2551
Cr-Co-Mo-Ru-Pt,7-7-7-7-4,4.44574937440247524300,2552
Cr-Co-Mo-Rh-Pt,7-7-7-7-4,4.48650755042271159200,2553
Cr-Co-Mo-Pd-Pt,7-7-7-7-4,4.72807439662279425900,2554
Cr-Co-Mo-Re-Pt,7-7-7-7-4,4.72807439662279425900,2560
Cr-Co-Mo-Os-Pt,7-7-7-7-4,4.48650755042271159200,2561
Cr-Co-Mo-Ir-Pt,7-7-7-7-4,4.54787038073865953000,2562
Cr-Co-Tc-Pd-Pt,7-7-7-7-4,4.21618903750768746200,2567
Cr-Co-Tc-W-Pt,7-7-7-7-4,4.73448122818118268200,2572
Cr-Co-Tc-Re-Pt,7-7-7-7-4,4.21618903750768746200,2573
Cr-Co-Ru-Pd-Pt,7-7-7-7-4,4.07546009672527648900,2579
Cr-Co-Ru-W-Pt,7-7-7-7-4,4.64909265341098574200,2584
Cr-Co-Ru-Re-Pt,7-7-7-7-4,4.07546009672527648900,2585
Cr-Co-Rh-Pd-Pt,7-7-7-7-4,4.13487454465065965100,2590
Cr-Co-Rh-W-Pt,7-7-7-7-4,4.68177984317930097100,2595
Cr-Co-Rh-Re-Pt,7-7-7-7-4,4.13487454465065965100,2596
Cr-Co-Pd-W-Pt,7-7-7-7-4,4.89508682251908582000,2605
Cr-Co-Pd-Re-Pt,7-7-7-7-4,4.43783449443532087200,2606
Cr-Co-Pd-Os-Pt,7-7-7-7-4,4.13487454465065965100,2607
Cr-Co-Pd-Ir-Pt,7-7-7-7-4,4.21618903750768746200,2608
Cr-Co-W-Re-Pt,7-7-7-7-4,4.89508682251908582000,2641
Cr-Co-W-Os-Pt,7-7-7-7-4,4.68177984317930097100,2642
Cr-Co-W-Ir-Pt,7-7-7-7-4,4.73448122818118268200,2643
Cr-Co-Re-Os-Pt,7-7-7-7-4,4.13487454465065965100,2646
Cr-Co-Re-Ir-Pt,7-7-7-7-4,4.21618903750768746200,2647
Cr-Ni-Cu-Zn-Pt,7-7-7-7-4,4.43325501183949489200,2656
Cr-Ni-Cu-Mo-Pt,7-7-7-7-4,4.65648069898287026000,2659
Cr-Ni-Cu-Pd-Pt,7-7-7-7-4,4.21948604690192096800,2663
Cr-Ni-Cu-W-Pt,7-7-7-7-4,4.88853889214354108300,2668
Cr-Ni-Cu-Re-Pt,7-7-7-7-4,4.21948604690192096800,2669
Cr-Ni-Zn-Mo-Pt,7-7-7-7-4,4.84477811669430326600,2676
Cr-Ni-Zn-Tc-Pt,7-7-7-7-4,4.37467855962012367800,2677
Cr-Ni-Zn-Ru-Pt,7-7-7-7-4,4.25378507919711430200,2678
Cr-Ni-Zn-Rh-Pt,7-7-7-7-4,4.30374110513167369300,2679
Cr-Ni-Zn-Pd-Pt,7-7-7-7-4,4.57588789198336894700,2680
Cr-Ni-Zn-Re-Pt,7-7-7-7-4,4.57588789198336894700,2686
Cr-Ni-Zn-Os-Pt,7-7-7-7-4,4.30374110513167369300,2687
Cr-Ni-Zn-Ir-Pt,7-7-7-7-4,4.37467855962012367800,2688
Cr-Ni-Mo-Tc-Pt,7-7-7-7-4,4.54787038073865953000,2722
Cr-Ni-Mo-Ru-Pt,7-7-7-7-4,4.44574937440247524300,2723
Cr-Ni-Mo-Rh-Pt,7-7-7-7-4,4.48650755042271159200,2724
Cr-Ni-Mo-Pd-Pt,7-7-7-7-4,4.72807439662279425900,2725
Cr-Ni-Mo-Re-Pt,7-7-7-7-4,4.72807439662279425900,2731
Cr-Ni-Mo-Os-Pt,7-7-7-7-4,4.48650755042271159200,2732
Cr-Ni-Mo-Ir-Pt,7-7-7-7-4,4.54787038073865953000,2733
Cr-Ni-Tc-Pd-Pt,7-7-7-7-4,4.21618903750768746200,2738
Cr-Ni-Tc-W-Pt,7-7-7-7-4,4.73448122818118268200,2743
Cr-Ni-Tc-Re-Pt,7-7-7-7-4,4.21618903750768746200,2744
Cr-Ni-Ru-Pd-Pt,7-7-7-7-4,4.07546009672527648900,2750
Cr-Ni-Ru-W-Pt,7-7-7-7-4,4.64909265341098574200,2755
Cr-Ni-Ru-Re-Pt,7-7-7-7-4,4.07546009672527648900,2756
Cr-Ni-Rh-Pd-Pt,7-7-7-7-4,4.13487454465065965100,2761
Cr-Ni-Rh-W-Pt,7-7-7-7-4,4.68177984317930097100,2766
Cr-Ni-Rh-Re-Pt,7-7-7-7-4,4.13487454465065965100,2767
Cr-Ni-Pd-W-Pt,7-7-7-7-4,4.89508682251908582000,2776
Cr-Ni-Pd-Re-Pt,7-7-7-7-4,4.43783449443532087200,2777
Cr-Ni-Pd-Os-Pt,7-7-7-7-4,4.13487454465065965100,2778
Cr-Ni-Pd-Ir-Pt,7-7-7-7-4,4.21618903750768746200,2779
Cr-Ni-W-Re-Pt,7-7-7-7-4,4.89508682251908582000,2812
Cr-Ni-W-Os-Pt,7-7-7-7-4,4.68177984317930097100,2813
Cr-Ni-W-Ir-Pt,7-7-7-7-4,4.73448122818118268200,2814
Cr-Ni-Re-Os-Pt,7-7-7-7-4,4.13487454465065965100,2817
Cr-Ni-Re-Ir-Pt,7-7-7-7-4,4.21618903750768746200,2818
Cr-Cu-Zn-Mo-Pt,7-7-7-7-4,4.21181374232052194100,2829
Cr-Cu-Zn-W-Pt,7-7-7-7-4,4.37335683428645003500,2838
Cr-Cu-Zn-Au-Pt,7-7-7-7-4,4.93501519754498831000,2842
Cr-Cu-Mo-Pd-Pt,7-7-7-7-4,4.09607281429419904300,2878
Cr-Cu-Mo-W-Pt,7-7-7-7-4,4.49541433018136827600,2883
Cr-Cu-Mo-Re-Pt,7-7-7-7-4,4.09607281429419904300,2884
Cr-Cu-Tc-W-Pt,7-7-7-7-4,4.11973148396834232300,2896
Cr-Cu-Tc-Au-Pt,7-7-7-7-4,4.76933564555903320400,2900
Cr-Cu-Ru-W-Pt,7-7-7-7-4,4.05809376431841456200,2908
Cr-Cu-Ru-Au-Pt,7-7-7-7-4,4.75473448259731954500,2912
Cr-Cu-Rh-Ag-Pt,7-7-7-7-4,4.99186838768812092900,2915
Cr-Cu-Rh-W-Pt,7-7-7-7-4,4.07764484721266523300,2919
Cr-Cu-Rh-Au-Pt,7-7-7-7-4,4.75187463008021708800,2923
Cr-Cu-Pd-W-Pt,7-7-7-7-4,4.26856240436988340300,2929
Cr-Cu-Pd-Au-Pt,7-7-7-7-4,4.86148768382683450300,2933
Cr-Cu-Ag-Os-Pt,7-7-7-7-4,4.99186838768812092900,2940
Cr-Cu-W-Re-Pt,7-7-7-7-4,4.26856240436988340300,2965
Cr-Cu-W-Os-Pt,7-7-7-7-4,4.07764484721266523300,2966
Cr-Cu-W-Ir-Pt,7-7-7-7-4,4.11973148396834232300,2967
Cr-Cu-Re-Au-Pt,7-7-7-7-4,4.86148768382683450300,2972
Cr-Cu-Os-Au-Pt,7-7-7-7-4,4.75187463008021708800,2975
Cr-Cu-Ir-Au-Pt,7-7-7-7-4,4.76933564555903320400,2977
Cr-Zn-Nb-Mo-Pt,7-7-7-7-4,4.59190864456164894200,2996
Cr-Zn-Nb-Tc-Pt,7-7-7-7-4,4.63370801842325839900,2997
Cr-Zn-Nb-Ru-Pt,7-7-7-7-4,4.77028563086111228300,2998
Cr-Zn-Nb-Rh-Pt,7-7-7-7-4,4.69291354064828260100,2999
Cr-Zn-Nb-Pd-Pt,7-7-7-7-4,4.57394113429545570900,3000
Cr-Zn-Nb-Ag-Pt,7-7-7-7-4,4.95627758504303307900,3001
Cr-Zn-Nb-W-Pt,7-7-7-7-4,4.63009854106799761500,3005
Cr-Zn-Nb-Re-Pt,7-7-7-7-4,4.57394113429545570900,3006
Cr-Zn-Nb-Os-Pt,7-7-7-7-4,4.69291354064828260100,3007
Cr-Zn-Nb-Ir-Pt,7-7-7-7-4,4.63370801842325839900,3008
Cr-Zn-Nb-Au-Pt,7-7-7-7-4,4.85000000000000000000,3009
Cr-Zn-Mo-Ag-Pt,7-7-7-7-4,4.20854784931809941200,3015
Cr-Zn-Mo-Ta-Pt,7-7-7-7-4,4.59190864456164894200,3018
Cr-Zn-Mo-Au-Pt,7-7-7-7-4,4.03407362352250581700,3023
Cr-Zn-Tc-Ag-Pt,7-7-7-7-4,4.20066958948213397800,3028
Cr-Zn-Tc-Ta-Pt,7-7-7-7-4,4.63370801842325839900,3031
Cr-Zn-Ru-Ag-Pt,7-7-7-7-4,4.32539738058828532400,3040
Cr-Zn-Ru-Ta-Pt,7-7-7-7-4,4.77028563086111228300,3043
Cr-Zn-Ru-Au-Pt,7-7-7-7-4,4.11586108852084559700,3048
Cr-Zn-Rh-Ag-Pt,7-7-7-7-4,4.25246252188070435900,3051
Cr-Zn-Rh-Ta-Pt,7-7-7-7-4,4.69291354064828260100,3054
Cr-Zn-Rh-Au-Pt,7-7-7-7-4,4.04606290114229440100,3059
Cr-Zn-Pd-Ag-Pt,7-7-7-7-4,4.16139249530730999000,3061
Cr-Zn-Pd-Ta-Pt,7-7-7-7-4,4.57394113429545570900,3064
Cr-Zn-Ag-Ta-Pt,7-7-7-7-4,4.95627758504303307900,3073
Cr-Zn-Ag-W-Pt,7-7-7-7-4,4.26270160813538530700,3074
Cr-Zn-Ag-Re-Pt,7-7-7-7-4,4.16139249530730999000,3075
Cr-Zn-Ag-Os-Pt,7-7-7-7-4,4.25246252188070435900,3076
Cr-Zn-Ag-Ir-Pt,7-7-7-7-4,4.20066958948213397800,3077
Cr-Zn-Ag-Au-Pt,7-7-7-7-4,4.53892883839348157700,3078
Cr-Zn-Ta-W-Pt,7-7-7-7-4,4.63009854106799761500,3095
Cr-Zn-Ta-Re-Pt,7-7-7-7-4,4.57394113429545570900,3096
Cr-Zn-Ta-Os-Pt,7-7-7-7-4,4.69291354064828260100,3097
Cr-Zn-Ta-Ir-Pt,7-7-7-7-4,4.63370801842325839900,3098
Cr-Zn-Ta-Au-Pt,7-7-7-7-4,4.85000000000000000000,3099
Cr-Zn-W-Au-Pt,7-7-7-7-4,4.09820845004253047400,3104
Cr-Zn-Os-Au-Pt,7-7-7-7-4,4.04606290114229440100,3111
Cr-Nb-Mo-Tc-Pt,7-7-7-7-4,4.66874581659785800700,3236
Cr-Nb-Mo-Ru-Pt,7-7-7-7-4,4.81462615371121000600,3237
Cr-Nb-Mo-Rh-Pt,7-7-7-7-4,4.73226954008327805400,3238
Cr-Nb-Mo-Pd-Pt,7-7-7-7-4,4.59843723453957779400,3239
Cr-Nb-Mo-Ag-Pt,7-7-7-7-4,4.94207066926404847400,3240
Cr-Nb-Mo-W-Pt,7-7-7-7-4,4.63761792302901986200,3244
Cr-Nb-Mo-Re-Pt,7-7-7-7-4,4.59843723453957779400,3245
Cr-Nb-Mo-Os-Pt,7-7-7-7-4,4.73226954008327805400,3246
Cr-Nb-Mo-Ir-Pt,7-7-7-7-4,4.66874581659785800700,3247
Cr-Nb-Mo-Au-Pt,7-7-7-7-4,4.84174555300048786000,3248
Cr-Nb-Tc-Ru-Pt,7-7-7-7-4,4.75042761233133621900,3250
Cr-Nb-Tc-Rh-Pt,7-7-7-7-4,4.68844990375283843600,3251
Cr-Nb-Tc-Pd-Pt,7-7-7-7-4,4.61820446710623673300,3252
Cr-Nb-Tc-W-Pt,7-7-7-7-4,4.72195669188102571200,3257
Cr-Nb-Tc-Re-Pt,7-7-7-7-4,4.61820446710623673300,3258
Cr-Nb-Tc-Os-Pt,7-7-7-7-4,4.68844990375283843600,3259
Cr-Nb-Tc-Ir-Pt,7-7-7-7-4,4.64532695297112536800,3260
Cr-Nb-Tc-Au-Pt,7-7-7-7-4,4.98456994132894076600,3261
Cr-Nb-Ru-Rh-Pt,7-7-7-7-4,4.78238957007895792300,3263
Cr-Nb-Ru-Pd-Pt,7-7-7-7-4,4.74456926390583953500,3264
Cr-Nb-Ru-W-Pt,7-7-7-7-4,4.87637801036794111200,3269
Cr-Nb-Ru-Re-Pt,7-7-7-7-4,4.74456926390583953500,3270
Cr-Nb-Ru-Os-Pt,7-7-7-7-4,4.78238957007895792300,3271
Cr-Nb-Ru-Ir-Pt,7-7-7-7-4,4.75042761233133621900,3272
Cr-Nb-Rh-Pd-Pt,7-7-7-7-4,4.67182378734472389900,3275
Cr-Nb-Rh-W-Pt,7-7-7-7-4,4.79038751042126027200,3280
Cr-Nb-Rh-Re-Pt,7-7-7-7-4,4.67182378734472389900,3281
Cr-Nb-Rh-Os-Pt,7-7-7-7-4,4.72595889740907501200,3282
Cr-Nb-Rh-Ir-Pt,7-7-7-7-4,4.68844990375283843600,3283
Cr-Nb-Pd-Ag-Pt,7-7-7-7-4,4.98742167858303314700,3286
Cr-Nb-Pd-W-Pt,7-7-7-7-4,4.64142354240592872000,3290
Cr-Nb-Pd-Re-Pt,7-7-7-7-4,4.56905351249030568800,3291
Cr-Nb-Pd-Os-Pt,7-7-7-7-4,4.67182378734472389900,3292
Cr-Nb-Pd-Ir-Pt,7-7-7-7-4,4.61820446710623673300,3293
Cr-Nb-Pd-Au-Pt,7-7-7-7-4,4.87676250190636205800,3294
Cr-Nb-Ag-W-Pt,7-7-7-7-4,4.94605271908822257700,3299
Cr-Nb-Ag-Re-Pt,7-7-7-7-4,4.98742167858303314700,3300
Cr-Nb-W-Re-Pt,7-7-7-7-4,4.64142354240592872000,3326
Cr-Nb-W-Os-Pt,7-7-7-7-4,4.79038751042126027200,3327
Cr-Nb-W-Ir-Pt,7-7-7-7-4,4.72195669188102571200,3328
Cr-Nb-W-Au-Pt,7-7-7-7-4,4.85070871110603795600,3329
Cr-Nb-Re-Os-Pt,7-7-7-7-4,4.67182378734472389900,3331
Cr-Nb-Re-Ir-Pt,7-7-7-7-4,4.61820446710623673300,3332
Cr-Nb-Re-Au-Pt,7-7-7-7-4,4.87676250190636205800,3333
Cr-Nb-Os-Ir-Pt,7-7-7-7-4,4.68844990375283843600,3335
Cr-Nb-Ir-Au-Pt,7-7-7-7-4,4.98456994132894076600,3338
Cr-Mo-Tc-Ag-Pt,7-7-7-7-4,4.25301363741053621300,3344
Cr-Mo-Tc-Ta-Pt,7-7-7-7-4,4.66874581659785800700,3347
Cr-Mo-Tc-Au-Pt,7-7-7-7-4,4.06005695772854891100,3352
Cr-Mo-Ru-Ag-Pt,7-7-7-7-4,4.38741096775763644600,3356
Cr-Mo-Ru-Ta-Pt,7-7-7-7-4,4.81462615371121000600,3359
Cr-Mo-Ru-Au-Pt,7-7-7-7-4,4.18792908249411501400,3364
Cr-Mo-Rh-Ag-Pt,7-7-7-7-4,4.30990864172316302200,3367
Cr-Mo-Rh-Ta-Pt,7-7-7-7-4,4.73226954008327805400,3370
Cr-Mo-Rh-Au-Pt,7-7-7-7-4,4.11335477439036371700,3375
Cr-Mo-Pd-Ag-Pt,7-7-7-7-4,4.20167377362879042400,3377
Cr-Mo-Pd-Ta-Pt,7-7-7-7-4,4.59843723453957779400,3380
Cr-Mo-Pd-Au-Pt,7-7-7-7-4,4.02049437258653553200,3385
Cr-Mo-Ag-Ta-Pt,7-7-7-7-4,4.94207066926404847400,3389
Cr-Mo-Ag-W-Pt,7-7-7-7-4,4.28409121051361370200,3390
Cr-Mo-Ag-Re-Pt,7-7-7-7-4,4.20167377362879042400,3391
Cr-Mo-Ag-Os-Pt,7-7-7-7-4,4.30990864172316302200,3392
Cr-Mo-Ag-Ir-Pt,7-7-7-7-4,4.25301363741053621300,3393
Cr-Mo-Ag-Au-Pt,7-7-7-7-4,4.54137231462032850500,3394
Cr-Mo-Ta-W-Pt,7-7-7-7-4,4.63761792302901986200,3411
Cr-Mo-Ta-Re-Pt,7-7-7-7-4,4.59843723453957779400,3412
Cr-Mo-Ta-Os-Pt,7-7-7-7-4,4.73226954008327805400,3413
Cr-Mo-Ta-Ir-Pt,7-7-7-7-4,4.66874581659785800700,3414
Cr-Mo-Ta-Au-Pt,7-7-7-7-4,4.84174555300048786000,3415
Cr-Mo-W-Au-Pt,7-7-7-7-4,4.12659060242229505300,3420
Cr-Mo-Re-Au-Pt,7-7-7-7-4,4.02049437258653553200,3424
Cr-Mo-Os-Au-Pt,7-7-7-7-4,4.11335477439036371700,3427
Cr-Mo-Ir-Au-Pt,7-7-7-7-4,4.06005695772854891100,3429
Cr-Tc-Ru-Ag-Pt,7-7-7-7-4,4.26259164124362257600,3434
Cr-Tc-Ru-Ta-Pt,7-7-7-7-4,4.75042761233133621900,3437
Cr-Tc-Ru-Au-Pt,7-7-7-7-4,4.02845348738197547000,3442
Cr-Tc-Rh-Ag-Pt,7-7-7-7-4,4.20661681164329489900,3445
Cr-Tc-Rh-Ta-Pt,7-7-7-7-4,4.68844990375283843600,3448
Cr-Tc-Pd-Ag-Pt,7-7-7-7-4,4.16934497253465463300,3455
Cr-Tc-Pd-Ta-Pt,7-7-7-7-4,4.61820446710623673300,3458
Cr-Tc-Ag-W-Pt,7-7-7-7-4,4.32456645225853825100,3468
Cr-Tc-Ag-Re-Pt,7-7-7-7-4,4.16934497253465463300,3469
Cr-Tc-Ag-Os-Pt,7-7-7-7-4,4.20661681164329489900,3470
Cr-Tc-Ag-Ir-Pt,7-7-7-7-4,4.17234196824756922900,3471
Cr-Tc-Ag-Au-Pt,7-7-7-7-4,4.64764725425671693100,3472
Cr-Tc-Ta-W-Pt,7-7-7-7-4,4.72195669188102571200,3489
Cr-Tc-Ta-Re-Pt,7-7-7-7-4,4.61820446710623673300,3490
Cr-Tc-Ta-Os-Pt,7-7-7-7-4,4.68844990375283843600,3491
Cr-Tc-Ta-Ir-Pt,7-7-7-7-4,4.64532695297112536800,3492
Cr-Tc-Ta-Au-Pt,7-7-7-7-4,4.98456994132894076600,3493
Cr-Tc-W-Au-Pt,7-7-7-7-4,4.14253847296558007400,3498
Cr-Ru-Rh-Ag-Pt,7-7-7-7-4,4.28474765884760126000,3511
Cr-Ru-Rh-Ta-Pt,7-7-7-7-4,4.78238957007895792300,3514
Cr-Ru-Rh-Au-Pt,7-7-7-7-4,4.04471105272057722000,3519
Cr-Ru-Pd-Ag-Pt,7-7-7-7-4,4.28332522697027992000,3521
Cr-Ru-Pd-Ta-Pt,7-7-7-7-4,4.74456926390583953500,3524
Cr-Ru-Pd-Au-Pt,7-7-7-7-4,4.06459561334211942500,3529
Cr-Ru-Ag-W-Pt,7-7-7-7-4,4.46864073292986935700,3534
Cr-Ru-Ag-Re-Pt,7-7-7-7-4,4.28332522697027992000,3535
Cr-Ru-Ag-Os-Pt,7-7-7-7-4,4.28474765884760126000,3536
Cr-Ru-Ag-Ir-Pt,7-7-7-7-4,4.26259164124362257600,3537
Cr-Ru-Ag-Au-Pt,7-7-7-7-4,4.81407441778790951800,3538
Cr-Ru-Ta-W-Pt,7-7-7-7-4,4.87637801036794111200,3555
Cr-Ru-Ta-Re-Pt,7-7-7-7-4,4.74456926390583953500,3556
Cr-Ru-Ta-Os-Pt,7-7-7-7-4,4.78238957007895792300,3557
Cr-Ru-Ta-Ir-Pt,7-7-7-7-4,4.75042761233133621900,3558
Cr-Ru-W-Au-Pt,7-7-7-7-4,4.27989485852164363600,3564
Cr-Ru-Re-Au-Pt,7-7-7-7-4,4.06459561334211942500,3568
Cr-Ru-Os-Au-Pt,7-7-7-7-4,4.04471105272057722000,3571
Cr-Ru-Ir-Au-Pt,7-7-7-7-4,4.02845348738197547000,3573
Cr-Rh-Pd-Ag-Pt,7-7-7-7-4,4.21604079676655880400,3576
Cr-Rh-Pd-Ta-Pt,7-7-7-7-4,4.67182378734472389900,3579
Cr-Rh-Pd-Au-Pt,7-7-7-7-4,4.00023436813394722300,3584
Cr-Rh-Ag-W-Pt,7-7-7-7-4,4.38669864476692768400,3589
Cr-Rh-Ag-Re-Pt,7-7-7-7-4,4.21604079676655880400,3590
Cr-Rh-Ag-Os-Pt,7-7-7-7-4,4.23504722523846243800,3591
Cr-Rh-Ag-Ir-Pt,7-7-7-7-4,4.20661681164329489900,3592
Cr-Rh-Ag-Au-Pt,7-7-7-7-4,4.72195669188102571200,3593
Cr-Rh-Ta-W-Pt,7-7-7-7-4,4.79038751042126027200,3610
Cr-Rh-Ta-Re-Pt,7-7-7-7-4,4.67182378734472389900,3611
Cr-Rh-Ta-Os-Pt,7-7-7-7-4,4.72595889740907501200,3612
Cr-Rh-Ta-Ir-Pt,7-7-7-7-4,4.68844990375283843600,3613
Cr-Rh-W-Au-Pt,7-7-7-7-4,4.20066958948213397800,3619
Cr-Rh-Re-Au-Pt,7-7-7-7-4,4.00023436813394722300,3623
Cr-Pd-Ag-Ta-Pt,7-7-7-7-4,4.98742167858303314700,3633
Cr-Pd-Ag-W-Pt,7-7-7-7-4,4.26251832840634246500,3634
Cr-Pd-Ag-Re-Pt,7-7-7-7-4,4.14227443562108762400,3635
Cr-Pd-Ag-Os-Pt,7-7-7-7-4,4.21604079676655880400,3636
Cr-Pd-Ag-Ir-Pt,7-7-7-7-4,4.16934497253465463300,3637
Cr-Pd-Ag-Au-Pt,7-7-7-7-4,4.55579987488476056300,3638
Cr-Pd-Ta-W-Pt,7-7-7-7-4,4.64142354240592872000,3655
Cr-Pd-Ta-Re-Pt,7-7-7-7-4,4.56905351249030568800,3656
Cr-Pd-Ta-Os-Pt,7-7-7-7-4,4.67182378734472389900,3657
Cr-Pd-Ta-Ir-Pt,7-7-7-7-4,4.61820446710623673300,3658
Cr-Pd-Ta-Au-Pt,7-7-7-7-4,4.87676250190636205800,3659
Cr-Pd-W-Au-Pt,7-7-7-7-4,4.09088162869570206700,3664
Cr-Pd-Os-Au-Pt,7-7-7-7-4,4.00023436813394722300,3671
Cr-Ag-Ta-W-Pt,7-7-7-7-4,4.94605271908822257700,3691
Cr-Ag-Ta-Re-Pt,7-7-7-7-4,4.98742167858303314700,3692
Cr-Ag-W-Re-Pt,7-7-7-7-4,4.26251832840634246500,3697
Cr-Ag-W-Os-Pt,7-7-7-7-4,4.38669864476692768400,3698
Cr-Ag-W-Ir-Pt,7-7-7-7-4,4.32456645225853825100,3699
Cr-Ag-W-Au-Pt,7-7-7-7-4,4.56323624196687848800,3700
Cr-Ag-Re-Os-Pt,7-7-7-7-4,4.21604079676655880400,3702
Cr-Ag-Re-Ir-Pt,7-7-7-7-4,4.16934497253465463300,3703
Cr-Ag-Re-Au-Pt,7-7-7-7-4,4.55579987488476056300,3704
Cr-Ag-Os-Ir-Pt,7-7-7-7-4,4.20661681164329489900,3706
Cr-Ag-Os-Au-Pt,7-7-7-7-4,4.72195669188102571200,3707
Cr-Ag-Ir-Au-Pt,7-7-7-7-4,4.64764725425671693100,3709
Cr-Ta-W-Re-Pt,7-7-7-7-4,4.64142354240592872000,3761
Cr-Ta-W-Os-Pt,7-7-7-7-4,4.79038751042126027200,3762
Cr-Ta-W-Ir-Pt,7-7-7-7-4,4.72195669188102571200,3763
Cr-Ta-W-Au-Pt,7-7-7-7-4,4.85070871110603795600,3764
Cr-Ta-Re-Os-Pt,7-7-7-7-4,4.67182378734472389900,3766
Cr-Ta-Re-Ir-Pt,7-7-7-7-4,4.61820446710623673300,3767
Cr-Ta-Re-Au-Pt,7-7-7-7-4,4.87676250190636205800,3768
Cr-Ta-Os-Ir-Pt,7-7-7-7-4,4.68844990375283843600,3770
Cr-Ta-Ir-Au-Pt,7-7-7-7-4,4.98456994132894076600,3773
Cr-W-Re-Au-Pt,7-7-7-7-4,4.09088162869570206700,3778
Cr-W-Os-Au-Pt,7-7-7-7-4,4.20066958948213397800,3781
Cr-W-Ir-Au-Pt,7-7-7-7-4,4.14253847296558007400,3783
Cr-Re-Os-Au-Pt,7-7-7-7-4,4.00023436813394722300,3787
Mn-Fe-Co-Zn-Pt,7-7-7-7-4,4.75910311928623794900,3798
Mn-Fe-Co-Mo-Pt,7-7-7-7-4,4.98572963567018944700,3801
Mn-Fe-Co-Tc-Pt,7-7-7-7-4,4.14080306220906864300,3802
Mn-Fe-Co-Pd-Pt,7-7-7-7-4,4.54140672038961954000,3805
Mn-Fe-Co-Re-Pt,7-7-7-7-4,4.54140672038961954000,3811
Mn-Fe-Co-Ir-Pt,7-7-7-7-4,4.14080306220906864300,3813
Mn-Fe-Ni-Zn-Pt,7-7-7-7-4,4.75910311928623794900,3817
Mn-Fe-Ni-Mo-Pt,7-7-7-7-4,4.98572963567018944700,3820
Mn-Fe-Ni-Tc-Pt,7-7-7-7-4,4.14080306220906864300,3821
Mn-Fe-Ni-Pd-Pt,7-7-7-7-4,4.54140672038961954000,3824
Mn-Fe-Ni-Re-Pt,7-7-7-7-4,4.54140672038961954000,3830
Mn-Fe-Ni-Ir-Pt,7-7-7-7-4,4.14080306220906864300,3832
Mn-Fe-Cu-Zn-Pt,7-7-7-7-4,4.37514285481057178200,3835
Mn-Fe-Cu-Mo-Pt,7-7-7-7-4,4.60166410117035813100,3838
Mn-Fe-Cu-Pd-Pt,7-7-7-7-4,4.15865062249763895600,3842
Mn-Fe-Cu-W-Pt,7-7-7-7-4,4.83635322324579597000,3847
